time,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites,size(byte),destination,icmp_seq,ttl,pingtime
2026-01-28 16:57:50.856908,102.0000000000,-78.6988024000,35.7278378000,24.9970000000,-0.0687162951,-0.0025820294,-0.2847232819,0.1900000000,-0.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,465.8893386326,0.0000000000,0.0000000000
2026-01-28 16:57:52.742773,103.0000000000,-78.6988655000,35.7278501000,25.0040000000,-0.0446412154,-0.0094067240,-0.2270821929,1.0900000000,-4.5100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,485.5822143259,64.0000000000,3040.6005189870
2026-01-28 16:57:53.744229,104.0000000000,-78.6989177000,35.7278603000,24.9950000000,-0.0368801616,-0.0108941542,-0.2146836817,1.1400000000,-4.7700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,489.8700299236,64.0000000000,3161.0166736869
2026-01-28 16:57:54.749830,105.0000000000,-78.6989723000,35.7278708000,24.9920000000,-0.0339033864,-0.0116875684,-0.2070210725,1.1500000000,-4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,494.1755911334,64.0000000000,3281.9311843283
2026-01-28 16:57:55.751437,106.0000000000,-78.6990271000,35.7278813000,24.9940000000,-0.0343258679,-0.0115481652,-0.2067971230,1.1400000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,498.4640534210,64.0000000000,3402.3655002392
2026-01-28 16:57:56.757047,107.0000000000,-78.6990818000,35.7278918000,24.9970000000,-0.0336133428,-0.0113097727,-0.2021008432,1.1300000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,502.7696540898,64.0000000000,3523.2811190222
2026-01-28 16:57:57.762565,108.0000000000,-78.6991365000,35.7279022000,24.9980000000,-0.0336664692,-0.0115745338,-0.1995870620,1.1200000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,492.4193093177,0.0000000000,0.0000000000
2026-01-28 16:57:58.768431,109.0000000000,-78.6991907000,35.7279126000,24.9990000000,-0.0338866003,-0.0118899029,-0.1990808547,1.1200000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,498.1061221507,0.0000000000,0.0000000000
2026-01-28 16:57:59.771004,110.0000000000,-78.6992447000,35.7279230000,25.0000000000,-0.0343286581,-0.0115261609,-0.2004109323,1.1200000000,-4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,503.7743164784,0.0000000000,0.0000000000
2026-01-28 16:58:00.772347,111.0000000000,-78.6992984000,35.7279333000,25.0010000000,-0.0344793908,-0.0117668575,-0.2015753388,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,509.4355578134,0.0000000000,0.0000000000
2026-01-28 16:58:01.773504,112.0000000000,-78.6993521000,35.7279436000,25.0010000000,-0.0351384729,-0.0116137741,-0.2034043223,1.1200000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,515.0957483839,0.0000000000,0.0000000000
2026-01-28 16:58:02.780674,113.0000000000,-78.6994058000,35.7279539000,25.0010000000,-0.0352674536,-0.0111275716,-0.2041223645,1.1300000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,520.7899339364,0.0000000000,0.0000000000
2026-01-28 16:58:03.785319,114.0000000000,-78.6994599000,35.7279643000,25.0010000000,-0.0346187018,-0.0117433425,-0.2011117190,1.1300000000,-4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,526.4698429860,0.0000000000,0.0000000000
2026-01-28 16:58:05.745861,115.0000000000,-78.6995679000,35.7279850000,25.0010000000,-0.0340699442,-0.0110010626,-0.2002944648,1.1200000000,-4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,517.6115090076,0.0000000000,0.0000000000
2026-01-28 16:58:06.750903,116.0000000000,-78.6996213000,35.7279953000,25.0010000000,-0.0357007720,-0.0100805303,-0.2042425424,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,527.1084782684,0.0000000000,0.0000000000
2026-01-28 16:58:07.751977,117.0000000000,-78.6996754000,35.7280057000,25.0010000000,-0.0346339494,-0.0126243792,-0.2001525015,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,536.5679526016,0.0000000000,0.0000000000
2026-01-28 16:58:08.758568,118.0000000000,-78.6997292000,35.7280160000,25.0010000000,-0.0348074436,-0.0129215699,-0.2016749084,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,546.0795593983,0.0000000000,0.0000000000
2026-01-28 16:58:09.764667,119.0000000000,-78.6997834000,35.7280264000,25.0010000000,-0.0337826274,-0.0113741150,-0.1972707808,1.1300000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,555.5865168240,0.0000000000,0.0000000000
2026-01-28 16:58:10.770923,120.0000000000,-78.6998368000,35.7280367000,25.0010000000,-0.0357796475,-0.0092976028,-0.2045330554,1.1200000000,-4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,20.3522770371,,554.5861168750,20.3522770371,1484.1262020656
2026-01-28 16:58:11.772349,121.0000000000,-78.6998908000,35.7280470000,25.0010000000,-0.0348207392,-0.0120733930,-0.1999990493,1.1300000000,-4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,47.4968345722,,566.0377270852,47.4968345722,3463.5582335709
2026-01-28 16:58:12.773691,122.0000000000,-78.6999430000,35.7280571000,25.0010000000,-0.0021546911,-0.0160055961,-0.0676971897,1.0100000000,-4.3600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,567.8560734267,0.0000000000,0.0000000000
2026-01-28 16:58:13.780326,123.0000000000,-78.6999853000,35.7280651000,24.9980000000,0.0187030770,-0.0161202159,0.0390336141,0.7000000000,-3.1100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,572.6162775305,0.0000000000,0.0000000000
2026-01-28 16:58:15.747677,124.0000000000,-78.7000196000,35.7280716000,25.0020000000,0.0198783800,-0.0163079258,0.0729350299,0.0000000000,-0.1200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,581.9195427853,0.0000000000,0.0000000000
2026-01-28 16:58:16.753415,125.0000000000,-78.7000185000,35.7280715000,25.0000000000,0.0037119093,-0.0171755645,0.0110094650,-0.0600000000,0.2200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,591.9192586318,0.0000000000,0.0000000000
2026-01-28 16:58:17.754622,126.0000000000,-78.7000160000,35.7280711000,24.9980000000,-0.0000171850,-0.0170819089,-0.0060703200,-0.0500000000,0.1700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,595.0913794563,0.0000000000,0.0000000000
2026-01-28 16:58:18.760242,127.0000000000,-78.7000189000,35.7280716000,24.9970000000,-0.0745280758,-0.0060207872,-0.2973703742,0.3100000000,-1.3300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,597.0389403961,0.0000000000,0.0000000000
2026-01-28 16:58:19.763453,128.0000000000,-78.7000468000,35.7280770000,25.0010000000,-0.0824738890,-0.0031218219,-0.3415417075,0.9100000000,-3.7400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,598.9818359588,0.0000000000,0.0000000000
2026-01-28 16:58:20.765841,129.0000000000,-78.7000945000,35.7280864000,25.0000000000,-0.0440073460,-0.0144045353,-0.2188536972,1.1400000000,-4.5900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,600.9231375590,0.0000000000,0.0000000000
2026-01-28 16:58:21.768104,130.0000000000,-78.7001473000,35.7280970000,24.9920000000,-0.0390789434,-0.0150297461,-0.2158884555,1.1800000000,-4.8200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,602.8641972140,0.0000000000,0.0000000000
2026-01-28 16:58:22.773472,131.0000000000,-78.7002019000,35.7281078000,24.9920000000,-0.0368205123,-0.0156903155,-0.2105709463,1.1800000000,-4.9200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,604.8112702972,0.0000000000,0.0000000000
2026-01-28 16:58:23.779718,132.0000000000,-78.7002565000,35.7281185000,24.9940000000,-0.0070893425,-0.0206433199,-0.0962636247,1.1000000000,-4.6600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,606.7600434418,0.0000000000,0.0000000000
2026-01-28 16:58:24.785412,133.0000000000,-78.7003026000,35.7281275000,24.9910000000,0.0167274028,-0.0212395508,0.0175912734,0.7900000000,-3.4600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,620.0370043550,0.0000000000,0.0000000000
2026-01-28 16:58:25.788683,134.0000000000,-78.7003332000,35.7281333000,24.9950000000,0.0393999666,-0.0200815909,0.1316002011,0.4000000000,-1.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,631.4567301171,0.0000000000,0.0000000000
2026-01-28 16:58:26.797394,135.0000000000,-78.7003455000,35.7281355000,25.0010000000,0.0261011440,-0.0213738009,0.0958211869,0.0200000000,-0.2400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,640.2112943129,0.0000000000,0.0000000000
2026-01-28 16:58:27.801848,136.0000000000,-78.7003451000,35.7281356000,24.9990000000,0.0063815606,-0.0223233849,0.0201945100,-0.0600000000,0.2000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,647.6090213275,0.0000000000,0.0000000000
2026-01-28 16:58:28.808023,137.0000000000,-78.7003422000,35.7281357000,24.9960000000,-0.2044783831,-0.0280186068,0.0575098507,0.4600000000,0.3200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,652.2925717264,0.0000000000,0.0000000000
2026-01-28 16:58:29.815275,138.0000000000,-78.7003350000,35.7281509000,24.9970000000,-0.3246102929,-0.0383626148,0.1009868011,2.9400000000,0.9600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,656.9811353153,0.0000000000,0.0000000000
2026-01-28 16:58:30.822121,139.0000000000,-78.7003214000,35.7281857000,25.0030000000,-0.2293324471,-0.0301752891,0.0625303686,4.4200000000,1.3800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,661.6678089781,0.0000000000,0.0000000000
2026-01-28 16:58:31.829207,140.0000000000,-78.7003059000,35.7282270000,24.9960000000,-0.2155168504,-0.0286885798,0.0541171692,4.7200000000,1.4400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,666.3556003904,0.0000000000,0.0000000000
2026-01-28 16:58:32.831899,141.0000000000,-78.7002898000,35.7282707000,24.9930000000,-0.2073771656,-0.0289343987,0.0513796434,4.8600000000,1.4600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,671.0229374632,0.0000000000,0.0000000000
2026-01-28 16:58:33.836249,142.0000000000,-78.7002739000,35.7283144000,24.9940000000,-0.1097674221,-0.0248601418,0.0199315194,4.6100000000,1.3700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,675.6979939192,0.0000000000,0.0000000000
2026-01-28 16:58:35.747128,143.0000000000,-78.7002524000,35.7283742000,24.9930000000,0.1196696833,-0.0276058894,-0.0404608101,2.0300000000,0.5900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,684.5927668999,0.0000000000,0.0000000000
2026-01-28 16:58:36.753599,144.0000000000,-78.7002486000,35.7283850000,24.9980000000,0.1014209315,-0.0273278877,-0.0303459931,0.4400000000,0.1200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,689.2776948238,0.0000000000,0.0000000000
2026-01-28 16:58:37.759956,145.0000000000,-78.7002483000,35.7283856000,24.9980000000,0.0240748730,-0.0255637746,-0.0061716796,-0.1600000000,-0.0300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,693.9620924721,0.0000000000,0.0000000000
2026-01-28 16:58:38.761971,146.0000000000,-78.7002488000,35.7283837000,24.9950000000,0.0164107084,-0.0244962983,0.0892805010,-0.1900000000,0.0100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,698.6262788736,0.0000000000,0.0000000000
2026-01-28 16:58:39.763498,147.0000000000,-78.7002381000,35.7283800000,24.9950000000,0.0773195550,-0.0118510248,0.3188045621,-0.6300000000,2.2800000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,703.2881940272,0.0000000000,0.0000000000
2026-01-28 16:58:40.769870,148.0000000000,-78.7002008000,35.7283721000,25.0040000000,0.0598779730,-0.0168168470,0.2582095563,-1.1000000000,4.3300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,14.0745313602,,692.3567529951,14.0745313602,1042.8348079715
2026-01-28 16:58:41.775119,149.0000000000,-78.7001504000,35.7283620000,25.0030000000,0.0463199578,-0.0197994113,0.2210727334,-1.1900000000,4.7500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,36.2291235549,,705.5110421107,36.2291235549,2684.3516233949
2026-01-28 16:58:42.776625,150.0000000000,-78.7000966000,35.7283512000,24.9980000000,0.0434311740,-0.0206658021,0.2172678560,-1.2100000000,4.9400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,58.3012189985,,718.6163487804,58.3012189985,4319.7559451721
2026-01-28 16:58:43.778244,151.0000000000,-78.7000417000,35.7283404000,24.9960000000,0.0415516160,-0.0211257283,0.2116166204,-1.2100000000,5.0000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,57.0532634503,,726.3025131031,57.0532634503,4104.2691394526
2026-01-28 16:58:44.784494,152.0000000000,-78.6999863000,35.7283297000,24.9940000000,0.0397190712,-0.0208434630,0.2018797845,-1.1900000000,4.9800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,30.6616792145,,731.2509351473,30.6616792145,2205.7245484934
2026-01-28 16:58:45.791270,153.0000000000,-78.6999316000,35.7283190000,24.9940000000,0.0397302434,-0.0217288211,0.2017320246,-1.1700000000,4.9200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,4.2563038447,,736.2019430291,4.2563038447,306.1878578305
2026-01-28 16:58:46.801299,154.0000000000,-78.6998774000,35.7283085000,24.9940000000,0.0399106741,-0.0214132909,0.2025137991,-1.1700000000,4.9000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,735.7446263744,0.0000000000,0.0000000000
2026-01-28 16:58:47.804101,155.0000000000,-78.6998236000,35.7282980000,24.9920000000,0.0419051200,-0.0219695065,0.2054888159,-1.1600000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,743.7228717706,0.0000000000,0.0000000000
2026-01-28 16:58:49.746863,156.0000000000,-78.6997157000,35.7282771000,24.9920000000,0.0414356515,-0.0196860470,0.2031046450,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,752.0584433433,0.0000000000,0.0000000000
2026-01-28 16:58:50.752645,157.0000000000,-78.6996618000,35.7282666000,24.9920000000,0.0418765917,-0.0210498627,0.2022726089,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,756.4753348079,0.0000000000,0.0000000000
2026-01-28 16:58:51.758461,158.0000000000,-78.6996079000,35.7282561000,24.9920000000,0.0413403101,-0.0214504749,0.2025142908,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,17.3252479054,,765.8727259734,17.3252479054,1132.9087888137
2026-01-28 16:58:52.763953,159.0000000000,-78.6995544000,35.7282457000,24.9920000000,0.0421722531,-0.0210484564,0.2054205388,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,36.9794893695,,771.4004813852,36.9794893695,2418.1119220551
2026-01-28 16:58:53.770273,160.0000000000,-78.6995004000,35.7282353000,24.9920000000,0.0417134278,-0.0212436710,0.2033204883,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,56.6499187866,,776.9327896587,56.6499187866,3704.3735956536
2026-01-28 16:58:54.777141,161.0000000000,-78.6994466000,35.7282248000,24.9920000000,0.0416450500,-0.0212738253,0.2029576004,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,59.0297733193,,779.5436185432,59.0297733193,3859.9937709563
2026-01-28 16:58:55.778755,162.0000000000,-78.6993925000,35.7282143000,24.9930000000,0.0410375781,-0.0214555115,0.1996873319,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,51.1383743348,,780.4067403071,51.1383743348,3343.9702592354
2026-01-28 16:58:56.780316,163.0000000000,-78.6993389000,35.7282039000,24.9930000000,0.0417435132,-0.0222834516,0.2028481066,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,43.2473948743,,781.2698161856,43.2473948743,2827.9741804555
2026-01-28 16:58:57.781279,164.0000000000,-78.6992851000,35.7281934000,24.9930000000,0.0422731079,-0.0220695436,0.2030616403,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,35.3611249750,,782.1323769559,35.3611249750,2312.2860628161
2026-01-28 16:58:58.782679,165.0000000000,-78.6992316000,35.7281830000,24.9940000000,0.0422640070,-0.0203878228,0.2063759118,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,27.4714121545,,782.9953142956,27.4714121545,1796.3728104157
2026-01-28 16:58:59.784709,166.0000000000,-78.6991774000,35.7281725000,24.9950000000,0.0406736620,-0.0204759538,0.1993309408,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,19.5767356382,,783.8587945396,19.5767356382,1280.1349788434
2026-01-28 16:59:00.786590,167.0000000000,-78.6991236000,35.7281621000,24.9950000000,0.0421685092,-0.0221028905,0.2029004842,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,11.6832349995,,784.7221461719,11.6832349995,763.9740386393
2026-01-28 16:59:01.788297,168.0000000000,-78.6990696000,35.7281516000,24.9950000000,0.0414368138,-0.0216135252,0.1988225877,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,3.7911038648,,785.5853480148,3.7911038648,247.9026511608
2026-01-28 16:59:02.789647,169.0000000000,-78.6990161000,35.7281412000,24.9950000000,0.0422769152,-0.0195420776,0.2040550113,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,55.4194805928,,822.0110592361,55.4194805928,3552.0423342443
2026-01-28 16:59:03.791451,170.0000000000,-78.6989623000,35.7281307000,24.9950000000,0.0416155383,-0.0208437853,0.2024611831,-1.1700000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,29.4305514509,,828.1022145037,29.4305514509,1886.3144070583
2026-01-28 16:59:04.813222,171.0000000000,-78.6989033000,35.7281192000,24.9950000000,0.0424683392,-0.0210591052,0.2047659755,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,2.9236296742,,834.3147742951,2.9236296742,187.3863894276
2026-01-28 16:59:05.815309,172.0000000000,-78.6988491000,35.7281087000,24.9950000000,0.0411403477,-0.0206698310,0.1986499578,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,19.2613599025,,831.4268449574,19.2613599025,959.4564901446
2026-01-28 16:59:06.817790,173.0000000000,-78.6987954000,35.7280983000,24.9950000000,0.0421486869,-0.0223459005,0.2023068070,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,40.9719321240,,840.9252203042,40.9719321240,2040.9143689261
2026-01-28 16:59:07.818788,174.0000000000,-78.6987415000,35.7280878000,24.9950000000,0.0415928811,-0.0229931418,0.2005067468,-1.1700000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,62.6503926169,,850.4095467699,62.6503926169,3120.7726822304
2026-01-28 16:59:08.821096,175.0000000000,-78.6986880000,35.7280774000,24.9950000000,0.0428294167,-0.0206799079,0.2044963390,-1.1700000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,845.3255047482,0.0000000000,0.0000000000
2026-01-28 16:59:09.826242,176.0000000000,-78.6986339000,35.7280669000,24.9950000000,0.0417541936,-0.0204560552,0.2014275342,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,853.1587822201,0.0000000000,0.0000000000
2026-01-28 16:59:10.832176,177.0000000000,-78.6985801000,35.7280565000,24.9950000000,0.0422723964,-0.0218067337,0.2016291618,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,860.9982004629,0.0000000000,0.0000000000
2026-01-28 16:59:11.834487,178.0000000000,-78.6985265000,35.7280460000,24.9950000000,0.0234079380,-0.0250199605,0.1322055310,-1.1300000000,4.7200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,868.8093827308,0.0000000000,0.0000000000
2026-01-28 16:59:12.841473,179.0000000000,-78.6984800000,35.7280370000,24.9920000000,-0.0050876774,-0.0257299393,0.0124297338,-0.8600000000,3.6300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,876.6569986434,0.0000000000,0.0000000000
2026-01-28 16:59:13.844027,180.0000000000,-78.6984477000,35.7280307000,24.9910000000,-0.0293610822,-0.0256870650,-0.0947739854,-0.4900000000,2.1600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,35.3262046529,,881.4480280523,35.3262046529,1369.9943741935
2026-01-28 16:59:14.849354,181.0000000000,-78.6984334000,35.7280279000,24.9940000000,-0.0310143996,-0.0254099332,-0.1132905483,-0.1000000000,0.5300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,889.1553477556,0.0000000000,0.0000000000
2026-01-28 16:59:16.689700,182.0000000000,-78.6984344000,35.7280280000,24.9900000000,0.0059586661,-0.0269072000,0.0208406653,0.0300000000,-0.1000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,894.8177005896,0.0000000000,0.0000000000
2026-01-28 16:59:17.695956,183.0000000000,-78.6984251000,35.7280265000,24.9900000000,0.0841068029,-0.0142473318,0.3040935993,-0.5300000000,2.1700000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,898.6243507491,0.0000000000,0.0000000000
2026-01-28 16:59:18.697726,184.0000000000,-78.6983894000,35.7280197000,24.9980000000,0.0806357786,-0.0157510117,0.2977673411,-1.0800000000,4.2500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,902.4140308648,0.0000000000,0.0000000000
2026-01-28 16:59:19.704894,185.0000000000,-78.6983396000,35.7280097000,25.0010000000,0.0523365512,-0.0224584453,0.2218514383,-1.2200000000,4.7200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,51.2355379901,,912.1994447189,51.2355379901,1758.0193972852
2026-01-28 16:59:20.743852,186.0000000000,-78.6982801000,35.7279977000,24.9960000000,0.0412250012,-0.0246088337,0.2120626718,-1.2300000000,4.9000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,10.2522335027,,912.8398088515,10.2522335027,351.7797620616
2026-01-28 16:59:21.844309,187.0000000000,-78.6982197000,35.7279856000,24.9950000000,0.0395238735,-0.0248826742,0.2065138519,-1.2100000000,4.9500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,925.7140979251,64.0000000000,1856.2582320344
2026-01-28 16:59:23.583682,188.0000000000,-78.6981267000,35.7279674000,24.9980000000,0.0400101021,-0.0248970687,0.2018225640,-1.1700000000,4.9000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,927.9820634308,0.0000000000,0.0000000000
2026-01-28 16:59:24.589226,189.0000000000,-78.6980726000,35.7279568000,24.9980000000,0.0407529697,-0.0254272893,0.2011902332,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,934.7660395572,0.0000000000,0.0000000000
2026-01-28 16:59:25.591261,190.0000000000,-78.6980189000,35.7279462000,24.9960000000,0.0420568958,-0.0246851239,0.2043849230,-1.1700000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,60.3771480639,,942.6792847380,60.3771480639,2028.2948177723
2026-01-28 16:59:26.598645,191.0000000000,-78.6979648000,35.7279356000,24.9950000000,0.0410186835,-0.0243888237,0.1993807107,-1.1800000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,30.7440772926,,948.2354855076,30.7440772926,1032.8088465499
2026-01-28 16:59:27.600305,192.0000000000,-78.6979110000,35.7279251000,24.9960000000,0.0419239961,-0.0254206210,0.2030315399,-1.1800000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,1.2793876229,,953.7601148207,1.2793876229,42.9794279580
2026-01-28 16:59:28.607148,193.0000000000,-78.6978518000,35.7279134000,24.9960000000,0.0409255140,-0.0257612113,0.2012322545,-1.1800000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,951.7873554328,0.0000000000,0.0000000000
2026-01-28 16:59:29.608826,194.0000000000,-78.6978036000,35.7279040000,24.9980000000,0.0423130579,-0.0242546871,0.2053274363,-1.1800000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,958.8447541408,0.0000000000,0.0000000000
2026-01-28 16:59:30.748756,195.0000000000,-78.6977388000,35.7278912000,24.9970000000,0.0412964746,-0.0242036656,0.1994661689,-1.1900000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,969.4793369165,64.0000000000,1816.8841934888
2026-01-28 16:59:31.749675,196.0000000000,-78.6976850000,35.7278806000,24.9960000000,0.0415565707,-0.0255148020,0.2018838972,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,973.3371842260,64.0000000000,2025.2079482060
2026-01-28 16:59:32.750589,197.0000000000,-78.6976312000,35.7278700000,24.9970000000,0.0415086932,-0.0255628526,0.2007622570,-1.1900000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,971.2407298265,0.0000000000,0.0000000000
2026-01-28 16:59:33.752314,198.0000000000,-78.6975776000,35.7278595000,24.9980000000,0.0422374383,-0.0239397977,0.2042430937,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,976.0068356905,0.0000000000,0.0000000000
2026-01-28 16:59:34.754328,199.0000000000,-78.6975237000,35.7278489000,24.9970000000,0.0418078788,-0.0238836780,0.2003103644,-1.1900000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,980.7743154832,0.0000000000,0.0000000000
2026-01-28 16:59:35.760604,200.0000000000,-78.6974699000,35.7278383000,24.9960000000,0.0426395014,-0.0250282027,0.2026859820,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,985.5620729026,0.0000000000,0.0000000000
