time,size(byte),destination,icmp_seq,ttl,pingtime
2026-01-28 16:59:02.269482,0,172.16.0.1:,794,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,795,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,796,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,797,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,798,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,799,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,800,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,801,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,802,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,803,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,804,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,805,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,806,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,807,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,808,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,809,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,810,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,811,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,812,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,813,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,814,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,815,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,816,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,817,0,0.0
2026-01-28 16:59:02.269482,0,172.16.0.1:,818,0,0.0
2026-01-28 16:59:02.269482,64,172.16.0.1:,819,64,4116.0
2026-01-28 16:59:02.458891,64,172.16.0.1:,820,64,4102.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,821,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,822,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,823,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,824,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,825,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,826,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,827,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,828,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,829,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,830,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,831,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,832,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,833,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,834,0,0.0
2026-01-28 16:59:04.925920,0,172.16.0.1:,835,0,0.0
2026-01-28 16:59:04.925920,64,172.16.0.1:,836,64,3297.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,837,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,838,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,839,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,840,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,841,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,842,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,843,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,844,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,845,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,846,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,847,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,848,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,849,0,0.0
2026-01-28 16:59:07.881106,0,172.16.0.1:,850,0,0.0
2026-01-28 16:59:07.881106,64,172.16.0.1:,851,64,3188.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,852,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,853,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,854,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,855,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,856,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,857,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,858,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,859,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,860,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,861,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,862,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,863,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,864,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,865,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,866,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,867,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,868,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,869,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,870,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,871,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,872,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,873,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,874,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,875,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,876,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,877,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,878,0,0.0
2026-01-28 16:59:13.142121,0,172.16.0.1:,879,0,0.0
2026-01-28 16:59:13.142121,64,172.16.0.1:,880,64,2516.0
2026-01-28 16:59:13.314894,64,172.16.0.1:,881,64,2482.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,882,0,0.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,883,0,0.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,884,0,0.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,885,0,0.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,886,0,0.0
2026-01-28 16:59:14.495920,0,172.16.0.1:,887,0,0.0
2026-01-28 16:59:14.495920,64,172.16.0.1:,888,64,2223.0
2026-01-28 16:59:15.151840,0,172.16.0.1:,889,0,0.0
2026-01-28 16:59:15.151840,0,172.16.0.1:,890,0,0.0
2026-01-28 16:59:15.151840,0,172.16.0.1:,891,0,0.0
2026-01-28 16:59:15.151840,64,172.16.0.1:,892,64,2059.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,893,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,894,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,895,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,896,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,897,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,898,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,899,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,900,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,901,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,902,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,903,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,904,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,905,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,906,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,907,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,908,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,909,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,910,0,0.0
2026-01-28 16:59:19.381305,0,172.16.0.1:,911,0,0.0
2026-01-28 16:59:19.381305,64,172.16.0.1:,912,64,2196.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,913,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,914,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,915,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,916,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,917,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,918,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,919,0,0.0
2026-01-28 16:59:21.003754,0,172.16.0.1:,920,0,0.0
2026-01-28 16:59:21.003754,64,172.16.0.1:,921,64,1974.0
2026-01-28 16:59:21.305809,0,172.16.0.1:,922,0,0.0
2026-01-28 16:59:21.305809,64,172.16.0.1:,923,64,1872.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,924,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,925,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,926,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,927,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,928,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,929,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,930,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,931,0,0.0
2026-01-28 16:59:23.289894,0,172.16.0.1:,932,0,0.0
2026-01-28 16:59:23.289894,64,172.16.0.1:,933,64,1814.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,934,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,935,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,936,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,937,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,938,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,939,0,0.0
2026-01-28 16:59:25.216798,0,172.16.0.1:,940,0,0.0
2026-01-28 16:59:25.216798,64,172.16.0.1:,941,64,2100.0
2026-01-28 16:59:25.468101,64,172.16.0.1:,942,64,2150.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,943,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,944,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,945,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,946,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,947,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,948,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,949,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,950,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,951,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,952,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,953,0,0.0
2026-01-28 16:59:27.643798,0,172.16.0.1:,954,0,0.0
2026-01-28 16:59:27.643798,64,172.16.0.1:,955,64,1670.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,956,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,957,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,958,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,959,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,960,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,961,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,962,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,963,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,964,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,965,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,966,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,967,0,0.0
2026-01-28 16:59:30.624392,0,172.16.0.1:,968,0,0.0
2026-01-28 16:59:30.624392,64,172.16.0.1:,969,64,1791.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,970,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,971,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,972,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,973,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,974,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,975,0,0.0
2026-01-28 16:59:32.699993,0,172.16.0.1:,976,0,0.0
2026-01-28 16:59:32.699993,64,172.16.0.1:,977,64,2223.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,978,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,979,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,980,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,981,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,982,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,983,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,984,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,985,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,986,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,987,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,988,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,989,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,990,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,991,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,992,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,993,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,994,0,0.0
2026-01-28 16:59:36.062823,0,172.16.0.1:,995,0,0.0
2026-01-28 16:59:36.062823,64,172.16.0.1:,996,64,1705.0
2026-01-28 16:59:36.959779,0,172.16.0.1:,997,0,0.0
2026-01-28 16:59:36.959779,0,172.16.0.1:,998,0,0.0
2026-01-28 16:59:36.959779,0,172.16.0.1:,999,0,0.0
2026-01-28 16:59:36.959779,64,172.16.0.1:,1000,64,1781.0
2026-01-28 16:59:37.960883,0,172.16.0.1:,1001,0,0.0
2026-01-28 16:59:37.960883,0,172.16.0.1:,1002,0,0.0
2026-01-28 16:59:37.960883,0,172.16.0.1:,1003,0,0.0
2026-01-28 16:59:37.960883,0,172.16.0.1:,1004,0,0.0
2026-01-28 16:59:37.960883,64,172.16.0.1:,1005,64,1755.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1006,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1007,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1008,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1009,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1010,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1011,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1012,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1013,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1014,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1015,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1016,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1017,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1018,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1019,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1020,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1021,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1022,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1023,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1024,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1025,0,0.0
2026-01-28 16:59:42.330816,0,172.16.0.1:,1026,0,0.0
2026-01-28 16:59:42.330816,64,172.16.0.1:,1027,64,1506.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1028,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1029,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1030,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1031,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1032,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1033,0,0.0
2026-01-28 16:59:43.919805,0,172.16.0.1:,1034,0,0.0
2026-01-28 16:59:43.919805,64,172.16.0.1:,1035,64,1458.0
2026-01-28 16:59:45.492805,0,172.16.0.1:,1036,0,0.0
2026-01-28 16:59:45.492805,0,172.16.0.1:,1037,0,0.0
2026-01-28 16:59:45.492805,0,172.16.0.1:,1038,0,0.0
2026-01-28 16:59:45.492805,0,172.16.0.1:,1039,0,0.0
2026-01-28 16:59:45.492805,0,172.16.0.1:,1040,0,0.0
2026-01-28 16:59:45.492805,64,172.16.0.1:,1041,64,1808.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1042,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1043,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1044,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1045,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1046,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1047,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1048,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1049,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1050,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1051,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1052,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1053,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1054,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1055,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1056,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1057,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1058,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1059,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1060,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1061,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1062,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1063,0,0.0
2026-01-28 16:59:50.048117,0,172.16.0.1:,1064,0,0.0
2026-01-28 16:59:50.048117,64,172.16.0.1:,1065,64,1463.0
2026-01-28 16:59:50.486176,0,172.16.0.1:,1066,0,0.0
2026-01-28 16:59:50.486176,64,172.16.0.1:,1067,64,1488.0
2026-01-28 16:59:50.920779,0,172.16.0.1:,1068,0,0.0
2026-01-28 16:59:50.920779,64,172.16.0.1:,1069,64,1516.0
2026-01-28 16:59:51.708766,0,172.16.0.1:,1070,0,0.0
2026-01-28 16:59:51.708766,0,172.16.0.1:,1071,0,0.0
2026-01-28 16:59:51.708766,0,172.16.0.1:,1072,0,0.0
2026-01-28 16:59:51.708766,0,172.16.0.1:,1073,0,0.0
2026-01-28 16:59:51.708766,64,172.16.0.1:,1074,64,1283.0
2026-01-28 16:59:52.382774,0,172.16.0.1:,1075,0,0.0
2026-01-28 16:59:52.382774,0,172.16.0.1:,1076,0,0.0
2026-01-28 16:59:52.382774,64,172.16.0.1:,1077,64,1351.0
2026-01-28 16:59:53.025667,0,172.16.0.1:,1078,0,0.0
2026-01-28 16:59:53.025667,0,172.16.0.1:,1079,0,0.0
2026-01-28 16:59:53.025667,64,172.16.0.1:,1080,64,1376.0
2026-01-28 16:59:53.570763,0,172.16.0.1:,1081,0,0.0
2026-01-28 16:59:53.570763,0,172.16.0.1:,1082,0,0.0
2026-01-28 16:59:53.570763,64,172.16.0.1:,1083,64,1313.0
2026-01-28 16:59:54.091720,0,172.16.0.1:,1084,0,0.0
2026-01-28 16:59:54.091720,64,172.16.0.1:,1085,64,1426.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1086,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1087,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1088,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1089,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1090,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1091,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1092,0,0.0
2026-01-28 16:59:55.935163,0,172.16.0.1:,1093,0,0.0
2026-01-28 16:59:55.935163,64,172.16.0.1:,1094,64,1429.0
2026-01-28 16:59:56.394801,0,172.16.0.1:,1095,0,0.0
2026-01-28 16:59:56.394801,0,172.16.0.1:,1096,0,0.0
2026-01-28 16:59:56.394801,64,172.16.0.1:,1097,64,1269.0
2026-01-28 16:59:57.293646,0,172.16.0.1:,1098,0,0.0
2026-01-28 16:59:57.293646,0,172.16.0.1:,1099,0,0.0
2026-01-28 16:59:57.293646,0,172.16.0.1:,1100,0,0.0
2026-01-28 16:59:57.293646,0,172.16.0.1:,1101,0,0.0
2026-01-28 16:59:57.293646,64,172.16.0.1:,1102,64,1140.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1103,0,0.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1104,0,0.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1105,0,0.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1106,0,0.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1107,0,0.0
2026-01-28 16:59:58.742571,0,172.16.0.1:,1108,0,0.0
2026-01-28 16:59:58.742571,64,172.16.0.1:,1109,64,1157.0
2026-01-28 16:59:59.729919,0,172.16.0.1:,1110,0,0.0
2026-01-28 16:59:59.729919,0,172.16.0.1:,1111,0,0.0
2026-01-28 16:59:59.729919,0,172.16.0.1:,1112,0,0.0
2026-01-28 16:59:59.729919,64,172.16.0.1:,1113,64,1317.0
2026-01-28 16:59:59.983893,64,172.16.0.1:,1114,64,1366.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1115,0,0.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1116,0,0.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1117,0,0.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1118,0,0.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1119,0,0.0
2026-01-28 17:00:01.386260,0,172.16.0.1:,1120,0,0.0
2026-01-28 17:00:01.386260,64,172.16.0.1:,1121,64,1341.0
2026-01-28 17:00:01.553774,64,172.16.0.1:,1122,64,1308.0
2026-01-28 17:00:02.269836,0,172.16.0.1:,1123,0,0.0
2026-01-28 17:00:02.269836,0,172.16.0.1:,1124,0,0.0
2026-01-28 17:00:02.269836,0,172.16.0.1:,1125,0,0.0
2026-01-28 17:00:02.269836,64,172.16.0.1:,1126,64,1205.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1127,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1128,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1129,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1130,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1131,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1132,0,0.0
2026-01-28 17:00:03.687816,0,172.16.0.1:,1133,0,0.0
2026-01-28 17:00:03.687816,64,172.16.0.1:,1134,64,990.0
2026-01-28 17:00:03.965899,64,172.16.0.1:,1135,64,1061.0
2026-01-28 17:00:04.440134,0,172.16.0.1:,1136,0,0.0
2026-01-28 17:00:04.440134,64,172.16.0.1:,1137,64,1122.0
2026-01-28 17:00:04.642863,64,172.16.0.1:,1138,64,1118.0
2026-01-28 17:00:05.341961,0,172.16.0.1:,1139,0,0.0
2026-01-28 17:00:05.341961,0,172.16.0.1:,1140,0,0.0
2026-01-28 17:00:05.341961,64,172.16.0.1:,1141,64,1212.0
2026-01-28 17:00:05.887924,0,172.16.0.1:,1142,0,0.0
2026-01-28 17:00:05.887924,64,172.16.0.1:,1143,64,1354.0
2026-01-28 17:00:07.015804,0,172.16.0.1:,1144,0,0.0
2026-01-28 17:00:07.015804,0,172.16.0.1:,1145,0,0.0
2026-01-28 17:00:07.015804,0,172.16.0.1:,1146,0,0.0
2026-01-28 17:00:07.015804,0,172.16.0.1:,1147,0,0.0
2026-01-28 17:00:07.015804,64,172.16.0.1:,1148,64,1470.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1149,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1150,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1151,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1152,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1153,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1154,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1155,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1156,0,0.0
2026-01-28 17:00:08.897686,0,172.16.0.1:,1157,0,0.0
2026-01-28 17:00:08.897686,64,172.16.0.1:,1158,64,1320.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1159,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1160,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1161,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1162,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1163,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1164,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1165,0,0.0
2026-01-28 17:00:10.968410,0,172.16.0.1:,1166,0,0.0
2026-01-28 17:00:10.968410,64,172.16.0.1:,1167,64,1563.0
2026-01-28 17:00:11.738789,0,172.16.0.1:,1168,0,0.0
2026-01-28 17:00:11.738789,0,172.16.0.1:,1169,0,0.0
2026-01-28 17:00:11.738789,0,172.16.0.1:,1170,0,0.0
2026-01-28 17:00:11.738789,0,172.16.0.1:,1171,0,0.0
2026-01-28 17:00:11.738789,0,172.16.0.1:,1172,0,0.0
2026-01-28 17:00:11.738789,64,172.16.0.1:,1173,64,1102.0
2026-01-28 17:00:12.685692,0,172.16.0.1:,1174,0,0.0
2026-01-28 17:00:12.685692,0,172.16.0.1:,1175,0,0.0
2026-01-28 17:00:12.685692,0,172.16.0.1:,1176,0,0.0
2026-01-28 17:00:12.685692,0,172.16.0.1:,1177,0,0.0
2026-01-28 17:00:12.685692,64,172.16.0.1:,1178,64,1028.0
2026-01-28 17:00:13.303326,0,172.16.0.1:,1179,0,0.0
2026-01-28 17:00:13.303326,0,172.16.0.1:,1180,0,0.0
2026-01-28 17:00:13.303326,64,172.16.0.1:,1181,64,1038.0
2026-01-28 17:00:14.242181,0,172.16.0.1:,1182,0,0.0
2026-01-28 17:00:14.242181,0,172.16.0.1:,1183,0,0.0
2026-01-28 17:00:14.242181,0,172.16.0.1:,1184,0,0.0
2026-01-28 17:00:14.242181,0,172.16.0.1:,1185,0,0.0
